"OrderNumber","Sales Channel","OrderDate","CustomerID","Unit Price","Final Price"
"SO - 0007390","Wholesale","2020-10-10","4","3939.6","3644.13"
"SO - 0007391","Online","2020-10-10","46","1829.1","1691.92"
"SO - 0007392","In-Store","2020-10-10","29","964.8","578.88"
"SO - 0007393","Distributor","2020-10-10","15","1051.9","973.01"
"SO - 0007394","Online","2020-10-10","27","207.7","176.55"
"SO - 0007395","Distributor","2020-10-10","11","1085.4","1031.13"
"SO - 0007396","In-Store","2020-10-10","44","690.1","655.6"
"SO - 0007397","In-Store","2020-10-10","3","1949.7","1803.47"
"SO - 0007398","In-Store","2020-10-10","29","241.2","229.14"
"SO - 0007399","Distributor","2020-10-10","26","2499.1","2124.24"
"SO - 000740","Distributor","2018-08-13","19","1869.3","1729.1"
"SO - 0007400","In-Store","2020-10-10","2","3899.4","3509.46"
"SO - 0007401","In-Store","2020-10-10","28","1715.2","1586.56"
"SO - 0007402","In-Store","2020-10-11","11","2331.6","1981.86"
"SO - 0007403","Distributor","2020-10-11","13","991.6","942.02"
"SO - 0007404","Online","2020-10-11","4","5936.2","5639.39"
"SO - 0007405","Online","2020-10-11","45","891.1","757.44"
"SO - 0007406","Online","2020-10-11","8","1708.5","1623.08"
"SO - 0007407","In-Store","2020-10-11","46","1889.4","1794.93"
"SO - 0007408","In-Store","2020-10-11","44","5540.9","4986.81"
"SO - 0007409","In-Store","2020-10-12","21","6003.2","5703.04"
"SO - 000741","In-Store","2018-08-13","5","864.3","821.09"
"SO - 0007410","Distributor","2020-10-12","1","864.3","777.87"
"SO - 0007411","Wholesale","2020-10-12","11","1092.1","1037.5"
"SO - 0007412","Online","2020-10-13","30","2452.2","2329.59"
"SO - 0007413","Online","2020-10-13","37","207.7","176.55"
"SO - 0007414","Online","2020-10-13","43","5313.1","4781.79"
"SO - 0007415","In-Store","2020-10-13","28","1132.3","1019.07"
"SO - 0007416","Distributor","2020-10-13","15","3953","3755.35"
"SO - 0007417","In-Store","2020-10-13","36","5440.4","5168.38"
"SO - 0007418","In-Store","2020-10-13","46","1011.7","961.12"
"SO - 0007419","In-Store","2020-10-13","37","716.9","430.14"
"SO - 000742","Distributor","2018-08-13","31","1098.8","988.92"
"SO - 0007420","In-Store","2020-10-13","44","207.7","166.16"
"SO - 0007421","In-Store","2020-10-13","39","3839.1","3551.17"
"SO - 0007422","In-Store","2020-10-13","33","3383.5","3129.74"
"SO - 0007423","In-Store","2020-10-14","49","857.6","728.96"
"SO - 0007424","Online","2020-10-14","6","730.3","657.27"
"SO - 0007425","Wholesale","2020-10-14","28","1902.8","1760.09"
"SO - 0007426","In-Store","2020-10-14","1","2994.9","2395.92"
"SO - 0007427","In-Store","2020-10-14","47","3986.5","3687.51"
"SO - 0007428","In-Store","2020-10-14","9","770.5","462.3"
"SO - 0007429","Online","2020-10-15","34","3966.4","3768.08"
"SO - 000743","In-Store","2018-08-13","36","3845.8","3557.37"
"SO - 0007430","Online","2020-10-15","49","944.7","873.85"
"SO - 0007431","Distributor","2020-10-15","20","911.2","774.52"
"SO - 0007432","Distributor","2020-10-15","9","2519.2","2267.28"
"SO - 0007433","Distributor","2020-10-15","43","241.2","229.14"
"SO - 0007434","Online","2020-10-15","10","1768.8","1503.48"
"SO - 0007435","Distributor","2020-10-15","39","1118.9","1034.98"
"SO - 0007436","Online","2020-10-15","6","1232.8","1047.88"
"SO - 0007437","Online","2020-10-15","8","3819","3532.58"
"SO - 0007438","Distributor","2020-10-15","10","3919.5","3723.53"
"SO - 0007439","Wholesale","2020-10-15","9","3028.4","2422.72"
"SO - 000744","In-Store","2018-08-13","22","5246.1","4852.64"
"SO - 0007440","Distributor","2020-10-15","48","227.8","159.46"
"SO - 0007441","Wholesale","2020-10-15","37","1882.7","1788.57"
"SO - 0007442","Distributor","2020-10-16","25","864.3","518.58"
"SO - 0007443","Distributor","2020-10-16","29","2800.6","2660.57"
"SO - 0007444","In-Store","2020-10-16","5","1125.6","1041.18"
"SO - 0007445","Online","2020-10-16","22","5889.3","5594.84"
"SO - 0007446","Online","2020-10-16","9","1045.2","992.94"
"SO - 0007447","In-Store","2020-10-16","15","5071.9","4691.51"
"SO - 0007448","Online","2020-10-16","48","2358.4","2004.64"
"SO - 0007449","Online","2020-10-17","6","1909.5","1766.29"
"SO - 000745","Online","2018-08-13","22","763.8","687.42"
"SO - 0007450","Online","2020-10-17","33","884.4","707.52"
"SO - 0007451","In-Store","2020-10-17","32","944.7","566.82"
"SO - 0007452","Distributor","2020-10-17","44","3658.2","3475.29"
"SO - 0007453","In-Store","2020-10-18","38","730.3","693.79"
"SO - 0007454","In-Store","2020-10-18","34","3852.5","3467.25"
"SO - 0007455","In-Store","2020-10-18","45","1045.2","836.16"
"SO - 0007456","In-Store","2020-10-18","15","1896.1","1753.89"
"SO - 0007457","Online","2020-10-18","10","1045.2","940.68"
"SO - 0007458","In-Store","2020-10-18","31","1112.2","778.54"
"SO - 0007459","In-Store","2020-10-18","28","1025.1","922.59"
"SO - 000746","Distributor","2018-08-14","17","3819","2291.4"
"SO - 0007460","In-Store","2020-10-18","3","1011.7","910.53"
"SO - 0007461","Online","2020-10-18","44","3892.7","3308.8"
"SO - 0007462","In-Store","2020-10-18","48","2338.3","2162.93"
"SO - 0007463","Distributor","2020-10-19","37","227.8","136.68"
"SO - 0007464","In-Store","2020-10-19","8","1078.7","1024.77"
"SO - 0007465","In-Store","2020-10-19","46","1038.5","960.61"
"SO - 0007466","Wholesale","2020-10-19","4","3296.4","1977.84"
"SO - 0007467","Online","2020-10-19","45","1038.5","882.73"
"SO - 0007468","Online","2020-10-19","27","2592.9","2333.61"
"SO - 0007469","Wholesale","2020-10-20","27","2425.4","1940.32"
"SO - 000747","In-Store","2018-08-14","36","2425.4","2061.59"
"SO - 0007470","Online","2020-10-20","11","5078.6","4316.81"
"SO - 0007471","Wholesale","2020-10-20","38","1065.3","985.4"
"SO - 0007472","In-Store","2020-10-20","15","1762.1","1585.89"
"SO - 0007473","In-Store","2020-10-20","25","2599.6","2469.62"
"SO - 0007474","Wholesale","2020-10-20","43","2646.5","2117.2"
"SO - 0007475","Online","2020-10-20","28","951.4","856.26"
"SO - 0007476","Distributor","2020-10-21","2","2432.1","2249.69"
"SO - 0007477","Online","2020-10-21","2","5916.1","3549.66"
"SO - 0007478","In-Store","2020-10-21","5","1139","1082.05"
"SO - 0007479","In-Store","2020-10-21","24","2546","2418.7"
"SO - 000748","Online","2018-08-14","11","1319.9","1253.91"
"SO - 0007480","In-Store","2020-10-21","28","931.3","884.74"
"SO - 0007481","In-Store","2020-10-21","45","3953","3656.53"
"SO - 0007482","Online","2020-10-21","27","3068.6","2608.31"
"SO - 0007483","Online","2020-10-21","17","944.7","803"
"SO - 0007484","Online","2020-10-21","33","1239.5","1115.55"
"SO - 0007485","In-Store","2020-10-21","34","2338.3","2221.39"
"SO - 0007486","In-Store","2020-10-21","10","2445.5","2262.09"
"SO - 0007487","In-Store","2020-10-21","30","214.4","203.68"
"SO - 0007488","In-Store","2020-10-22","19","877.7","833.82"
"SO - 0007489","In-Store","2020-10-22","19","2398.6","2218.71"
"SO - 000749","In-Store","2018-08-14","3","1125.6","956.76"
"SO - 0007490","In-Store","2020-10-22","44","3999.9","3799.91"
"SO - 0007491","In-Store","2020-10-22","24","2412","1447.2"
"SO - 0007492","Online","2020-10-22","14","2981.5","2832.43"
"SO - 0007493","Online","2020-10-22","13","2351.7","1998.95"
"SO - 0007494","Online","2020-10-22","29","1943","1797.28"
"SO - 0007495","Online","2020-10-22","24","696.8","592.28"
"SO - 0007496","Online","2020-10-23","11","1051.9","973.01"
"SO - 0007497","Online","2020-10-23","47","4020","3417"
"SO - 0007498","In-Store","2020-10-23","18","1045.2","966.81"
"SO - 0007499","Distributor","2020-10-23","2","750.4","637.84"
"SO - 000750","In-Store","2018-08-14","45","6318.1","5686.29"
"SO - 0007500","Wholesale","2020-10-23","6","1192.6","1103.16"
"SO - 0007501","Online","2020-10-23","32","3959.7","2375.82"
"SO - 0007502","Distributor","2020-10-23","13","1996.6","1896.77"
"SO - 0007503","Wholesale","2020-10-23","28","837.5","795.63"
"SO - 0007504","In-Store","2020-10-23","9","1909.5","1718.55"
"SO - 0007505","Distributor","2020-10-23","43","1011.7","935.82"
"SO - 0007506","In-Store","2020-10-23","32","1695.1","1610.35"
"SO - 0007507","In-Store","2020-10-24","26","1701.8","1446.53"
"SO - 0007508","Distributor","2020-10-24","12","964.8","771.84"
"SO - 0007509","Distributor","2020-10-24","8","3557.7","3379.82"
"SO - 000751","In-Store","2018-08-14","3","3242.8","3080.66"
"SO - 0007510","Online","2020-10-24","33","3035.1","2124.57"
"SO - 0007511","Wholesale","2020-10-24","49","1031.8","980.21"
"SO - 0007512","Wholesale","2020-10-24","20","1179.2","1061.28"
"SO - 0007513","Online","2020-10-24","10","5648.1","3388.86"
"SO - 0007514","Distributor","2020-10-24","5","2519.2","2015.36"
"SO - 0007515","In-Store","2020-10-25","15","1782.2","1693.09"
"SO - 0007516","Wholesale","2020-10-25","50","3758.7","3570.77"
"SO - 0007517","Online","2020-10-25","8","1139","1053.58"
"SO - 0007518","Online","2020-10-25","12","254.6","229.14"
"SO - 0007519","In-Store","2020-10-25","50","1929.6","1157.76"
"SO - 000752","Wholesale","2018-08-14","23","1936.3","1645.86"
"SO - 0007520","In-Store","2020-10-25","32","3879.3","3588.35"
"SO - 0007521","Online","2020-10-25","12","2351.7","1998.95"
"SO - 0007522","In-Store","2020-10-25","16","1139","1053.58"
"SO - 0007523","In-Store","2020-10-25","5","2010","1859.25"
"SO - 0007524","Online","2020-10-25","32","1172.5","1113.88"
"SO - 0007525","Online","2020-10-25","27","1333.3","1233.3"
"SO - 0007526","In-Store","2020-10-26","43","5246.1","4852.64"
"SO - 0007527","In-Store","2020-10-26","25","1159.1","1043.19"
"SO - 0007528","Online","2020-10-26","33","2921.2","2629.08"
"SO - 0007529","In-Store","2020-10-26","3","5165.7","4390.85"
"SO - 000753","Online","2018-08-14","37","3946.3","3748.99"
"SO - 0007530","Online","2020-10-26","29","6291.3","4403.91"
"SO - 0007531","Online","2020-10-26","32","1869.3","1729.1"
"SO - 0007532","Wholesale","2020-10-26","33","3959.7","3365.75"
"SO - 0007533","Wholesale","2020-10-26","8","2371.8","1423.08"
"SO - 0007534","In-Store","2020-10-26","16","221.1","204.52"
"SO - 0007535","Online","2020-10-27","26","201","160.8"
"SO - 0007536","Distributor","2020-10-27","45","174.2","156.78"
"SO - 0007537","Wholesale","2020-10-27","1","1989.9","1890.41"
"SO - 0007538","Online","2020-10-27","18","2566.1","2437.8"
"SO - 0007539","Wholesale","2020-10-27","45","1112.2","1028.79"
"SO - 000754","Online","2018-08-14","38","1078.7","997.8"
"SO - 0007540","In-Store","2020-10-27","22","1708.5","1623.08"
"SO - 0007541","In-Store","2020-10-27","24","924.6","739.68"
"SO - 0007542","Online","2020-10-27","45","3899.4","3606.95"
"SO - 0007543","Online","2020-10-27","37","1118.9","895.12"
"SO - 0007544","Distributor","2020-10-28","39","683.4","632.15"
"SO - 0007545","Distributor","2020-10-28","9","5333.2","4933.21"
"SO - 0007546","Online","2020-10-28","43","1748.7","1661.27"
"SO - 0007547","Distributor","2020-10-28","43","221.1","210.05"
"SO - 0007548","Distributor","2020-10-28","34","1681.7","1513.53"
"SO - 0007549","In-Store","2020-10-28","44","817.4","776.53"
"SO - 000755","Distributor","2018-08-15","42","5587.8","5168.72"
"SO - 0007550","Online","2020-10-28","42","964.8","892.44"
"SO - 0007551","In-Store","2020-10-28","49","978.2","831.47"
"SO - 0007552","Distributor","2020-10-28","18","4006.6","3806.27"
"SO - 0007553","In-Store","2020-10-29","48","1038.5","986.58"
"SO - 0007554","Online","2020-10-29","23","2452.2","2206.98"
"SO - 0007555","Distributor","2020-10-29","42","1708.5","1537.65"
"SO - 0007556","Wholesale","2020-10-29","45","5969.7","5521.97"
"SO - 0007557","Distributor","2020-10-29","16","1902.8","1760.09"
"SO - 0007558","In-Store","2020-10-29","41","2479","2231.1"
"SO - 0007559","Online","2020-10-29","36","3289.7","2631.76"
"SO - 000756","Distributor","2018-08-15","11","3108.8","1865.28"
"SO - 0007560","Online","2020-10-29","39","1078.7","862.96"
"SO - 0007561","In-Store","2020-10-30","22","2626.4","2495.08"
"SO - 0007562","Online","2020-10-30","13","5487.3","4664.21"
"SO - 0007563","In-Store","2020-10-30","3","2639.8","2441.82"
"SO - 0007564","Online","2020-10-30","46","1165.8","990.93"
"SO - 0007565","Online","2020-10-30","37","1092.1","1037.5"
"SO - 0007566","Online","2020-10-30","22","6539.2","6048.76"
"SO - 0007567","Wholesale","2020-10-30","26","1105.5","994.95"
"SO - 0007568","In-Store","2020-10-30","36","1098.8","1016.39"
"SO - 0007569","Online","2020-10-30","4","884.4","751.74"
"SO - 000757","Wholesale","2018-08-15","24","871","827.45"
"SO - 0007570","Online","2020-10-30","28","1755.4","1228.78"
"SO - 0007571","In-Store","2020-10-30","5","1098.8","1043.86"
"SO - 0007572","In-Store","2020-10-30","23","1065.3","905.51"
"SO - 0007573","Wholesale","2020-10-30","32","1815.7","1679.52"
"SO - 0007574","In-Store","2020-10-30","42","5152.3","4121.84"
"SO - 0007575","In-Store","2020-10-31","32","2579.5","2192.58"
"SO - 0007576","In-Store","2020-10-31","48","891.1","712.88"
"SO - 0007577","Online","2020-10-31","50","1038.5","960.61"
"SO - 0007578","In-Store","2020-10-31","18","951.4","808.69"
"SO - 0007579","Wholesale","2020-10-31","25","931.3","861.45"
"SO - 000758","In-Store","2018-08-15","44","1815.7","1634.13"
"SO - 0007580","Online","2020-10-31","24","3450.5","3105.45"
"SO - 0007581","Distributor","2020-10-31","24","998.3","898.47"
"SO - 0007582","In-Store","2020-10-31","1","3932.9","3539.61"
"SO - 0007583","In-Store","2020-10-31","24","3698.4","3143.64"
"SO - 0007584","In-Store","2020-10-31","42","1788.9","1431.12"
"SO - 0007585","In-Store","2020-10-31","33","971.5","922.93"
"SO - 0007586","Online","2020-10-31","42","2525.9","2399.61"
"SO - 0007587","In-Store","2020-11-01","5","2391.9","2152.71"
"SO - 0007588","In-Store","2020-11-01","42","991.6","842.86"
"SO - 0007589","Online","2020-11-01","14","234.5","211.05"
"SO - 000759","Online","2018-08-15","42","984.9","911.03"
"SO - 0007590","In-Store","2020-11-01","24","3886","3594.55"
"SO - 0007591","Distributor","2020-11-01","1","5246.1","3672.27"
"SO - 0007592","In-Store","2020-11-01","42","3973.1","3178.48"
"SO - 0007593","Distributor","2020-11-01","12","227.8","210.72"
"SO - 0007594","In-Store","2020-11-01","47","167.5","134"
"SO - 0007595","In-Store","2020-11-01","36","1051.9","841.52"
"SO - 0007596","Wholesale","2020-11-01","35","2217.7","1885.05"
"SO - 0007597","Distributor","2020-11-01","2","1132.3","1047.38"
"SO - 0007598","Online","2020-11-01","34","1085.4","1031.13"
"SO - 0007599","Online","2020-11-01","24","958.1","670.67"
"SO - 000760","Distributor","2018-08-15","21","3926.2","3631.74"
"SO - 0007600","Online","2020-11-01","46","3651.5","3103.78"
"SO - 0007601","Online","2020-11-02","11","1996.6","1597.28"
"SO - 0007602","Online","2020-11-02","38","3631.4","3449.83"
"SO - 0007603","Online","2020-11-02","26","6472.2","5986.79"
"SO - 0007604","In-Store","2020-11-02","2","1896.1","1706.49"
"SO - 0007605","Distributor","2020-11-02","16","1835.8","1560.43"
"SO - 0007606","In-Store","2020-11-02","25","3966.4","3173.12"
"SO - 0007607","In-Store","2020-11-03","30","2860.9","2717.86"
"SO - 0007608","Wholesale","2020-11-03","11","1983.2","1884.04"
"SO - 0007609","Online","2020-11-03","41","1132.3","679.38"
"SO - 000761","Online","2018-08-16","24","234.5","216.91"
"SO - 0007610","Online","2020-11-03","6","991.6","842.86"
"SO - 0007611","Wholesale","2020-11-03","28","2566.1","2437.8"
"SO - 0007612","Wholesale","2020-11-03","9","1165.8","699.48"
"SO - 0007613","Wholesale","2020-11-03","32","268","214.4"
"SO - 0007614","Online","2020-11-03","40","214.4","192.96"
"SO - 0007615","Online","2020-11-04","19","167.5","150.75"
"SO - 0007616","In-Store","2020-11-04","18","1139","1025.1"
"SO - 0007617","Wholesale","2020-11-04","27","2519.2","2330.26"
"SO - 0007618","In-Store","2020-11-04","50","2653.2","2255.22"
"SO - 0007619","In-Store","2020-11-04","15","167.5","154.94"
"SO - 000762","In-Store","2018-08-16","18","2552.7","2042.16"
"SO - 0007620","In-Store","2020-11-04","13","1963.1","1864.95"
"SO - 0007621","Distributor","2020-11-04","4","174.2","156.78"
"SO - 0007622","Wholesale","2020-11-05","45","3463.9","2944.32"
"SO - 0007623","In-Store","2020-11-05","18","4006.6","3806.27"
"SO - 0007624","Distributor","2020-11-05","6","3959.7","3662.72"
"SO - 0007625","In-Store","2020-11-05","31","1822.4","1685.72"
"SO - 0007626","Distributor","2020-11-05","8","2311.5","2138.14"
"SO - 0007627","In-Store","2020-11-05","3","891.1","801.99"
"SO - 0007628","In-Store","2020-11-05","38","207.7","197.32"
"SO - 0007629","In-Store","2020-11-05","36","1279.7","1215.72"
"SO - 000763","In-Store","2018-08-16","13","857.6","814.72"
"SO - 0007630","In-Store","2020-11-05","2","227.8","193.63"
"SO - 0007631","In-Store","2020-11-06","14","1018.4","967.48"
"SO - 0007632","In-Store","2020-11-06","41","3939.6","3644.13"
"SO - 0007633","Wholesale","2020-11-06","30","1005","954.75"
"SO - 0007634","In-Store","2020-11-06","26","1085.4","1031.13"
"SO - 0007635","In-Store","2020-11-06","29","3872.6","3291.71"
"SO - 0007636","Wholesale","2020-11-06","50","4006.6","3706.11"
"SO - 0007637","In-Store","2020-11-06","7","234.5","222.78"
"SO - 0007638","Distributor","2020-11-07","47","1078.7","1024.77"
"SO - 0007639","Distributor","2020-11-07","26","2525.9","2336.46"
"SO - 000764","In-Store","2018-08-16","41","1065.3","1012.04"
"SO - 0007640","Online","2020-11-07","42","2385.2","2146.68"
"SO - 0007641","In-Store","2020-11-07","40","201","185.93"
"SO - 0007642","Online","2020-11-07","34","1051.9","736.33"
"SO - 0007643","Wholesale","2020-11-08","25","911.2","842.86"
"SO - 0007644","Online","2020-11-08","28","1748.7","1573.83"
"SO - 0007645","In-Store","2020-11-08","49","1252.9","1190.26"
"SO - 0007646","Distributor","2020-11-08","12","3886","2331.6"
"SO - 0007647","Distributor","2020-11-08","29","984.9","837.17"
"SO - 0007648","Online","2020-11-08","9","1098.8","1043.86"
"SO - 0007649","In-Store","2020-11-08","36","1132.3","962.46"
"SO - 000765","Online","2018-08-16","28","1976.5","1581.2"
"SO - 0007650","Online","2020-11-08","24","5239.4","4715.46"
"SO - 0007651","Online","2020-11-09","40","194.3","155.44"
"SO - 0007652","In-Store","2020-11-09","47","2673.3","2405.97"
